station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MYV,1996-12-31 00:48,60.80,57.20,87.92,150.00,24.00,M,29.80,1009.20,10.00,32.00,FEW,BKN,OVC,   ,500.00,1000.00,3000.00,M,M,M,M,M,M,M,M,60.80,KMYV 310048Z 15024G32KT 10SM FEW005 BKN010 OVC030 16/14 A2980 RMK RAE23 SLP092 LAST,M
MYV,1996-12-31 15:02,60.80,55.40,82.37,140.00,20.00,M,29.86,M,7.00,M,   ,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,60.80,KMYV 311502Z 14020KT 7SM -RASH SCT020 OVC050 16/13 A2986 RMK SLP112 4015800151,M
MYV,1996-12-31 15:56,60.80,55.40,82.37,160.00,17.00,M,29.89,1012.20,15.00,M,FEW,OVC,   ,   ,1000.00,5000.00,M,M,M,M,M,M,M,M,M,60.80,KMYV 311556Z 16017KT 15SM FEW010 OVC050 16/13 A2989 RMK RAE20 SLP122,M
MYV,1996-12-31 16:53,60.80,55.40,82.37,150.00,18.00,M,29.91,M,6.00,M,   ,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,60.80,KMYV 311653Z 15018KT 6SM -RASH FEW010 BKN030 OVC050 16/13 A2991 RMK RAB15 SLP129,M
MYV,1996-12-31 17:01,60.80,57.20,87.92,150.00,18.00,M,29.90,M,2.00,M,   ,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,60.80,KMYV 311701Z 15018KT 2SM -RASH BR SCT010 OVC020 16/14 A2990 RMK SLP125,M
MYV,1996-12-31 17:25,60.80,57.20,87.92,150.00,18.00,M,29.91,1012.90,15.00,M,SCT,OVC,   ,   ,1000.00,3000.00,M,M,M,M,M,M,M,M,M,60.80,KMYV 311725 15018KT 15SM SCT010 OVC030 16/14 A2991 RMK SLP129,M
MYV,1996-12-31 17:58,60.80,57.20,87.92,140.00,20.00,M,29.91,1012.90,15.00,26.00,BKN,OVC,   ,   ,1000.00,3000.00,M,M,M,M,M,M,M,M,M,60.80,KMYV 311758 14020G26KT 15SM BKN010 OVC030 16/14 A2991 RMK RAE20 SLP129 51017 20151,M
MYV,1996-12-31 18:53,62.60,57.20,82.50,140.00,17.00,M,29.91,1012.90,15.00,25.00,FEW,BKN,OVC,   ,500.00,1000.00,3000.00,M,M,M,M,M,M,M,M,62.60,KMYV 311853Z 14017G25KT 15SM FEW005 BKN010 OVC030 17/14 A2991 RMK SLP129,M
MYV,1996-12-31 19:50,62.60,57.20,82.50,140.00,20.00,M,29.90,1012.00,15.00,M,SCT,BKN,OVC,   ,1000.00,1500.00,3000.00,M,M,M,M,M,M,M,M,62.60,KMYV 311950Z 14020KT 15SM SCT010 BKN015 OVC030 17/14 A2990 RMK SLP120,M
MYV,1996-12-31 20:50,64.40,57.20,77.45,130.00,20.00,M,29.87,1011.50,15.00,M,FEW,SCT,OVC,   ,1500.00,3000.00,6000.00,M,M,M,M,M,M,M,M,64.40,KMYV 312050Z 13020KT 15SM FEW015 SCT030 OVC060 18/14 A2987 RMK SLP115 58014,M
MYV,1996-12-31 21:48,62.60,57.20,82.50,150.00,17.00,M,29.86,1011.20,3.00,25.00,SCT,OVC,   ,   ,1500.00,3000.00,M,M,-SHRA,M,M,M,M,M,M,62.60,KMYV 312148Z 15017G25KT 3SM -SHRA SCT015 OVC030 17/14 A2986 RMK SLP112,M
MYV,1996-12-31 22:50,62.60,57.20,82.50,140.00,20.00,M,29.88,1011.90,5.00,M,SCT,BKN,OVC,   ,1000.00,2000.00,3000.00,M,-SHRA,M,M,M,M,M,M,62.60,KMYV 312250Z 14020KT 5SM -SHRA SCT010 BKN020 OVC030 17/14 A2988 RMK SLP119,M
MYV,1997-01-01 00:50,62.60,57.20,82.50,140.00,18.00,M,29.89,M,10.00,23.00,SCT,BKN,OVC,   ,1000.00,2500.00,4000.00,M,M,M,M,M,M,M,M,62.60,KMYV 010050Z 14018G23KT 10SM SCT010 BKN025 OVC040 17/14 A2989 RMK VCSHRA ALQDS SLP122 LAST,M
MYV,1997-01-01 15:54,60.80,59.00,93.79,180.00,26.00,M,29.86,1011.20,2.00,32.00,SCT,OVC,   ,   ,1500.00,3000.00,M,M,RABR,M,M,M,M,M,M,60.80,KMYV 011554Z 18026G32KT 2SM RABR SCT015 OVC030 16/15 A2986 RMK SLP112,M
MYV,1997-01-01 16:50,60.80,59.00,93.79,170.00,20.00,M,29.89,1012.20,2.00,M,SCT,OVC,   ,   ,1500.00,3000.00,M,M,RABR,M,M,M,M,M,M,60.80,KMYV 011650Z 17020KT 2SM RABR SCT015 OVC030 16/15 A2989 RMK SLP122,M
MYV,1997-01-01 17:48,60.80,59.00,93.79,170.00,20.00,M,29.89,1012.20,3.00,25.00,SCT,OVC,   ,   ,1000.00,2000.00,M,M,-RABR,M,M,M,M,M,M,60.80,KMYV 011748Z 17020G25KT 3SM -RABR SCT010 OVC020 16/15 A2989 RMK SLP122 51014 20160,M
MYV,1997-01-01 18:50,62.60,60.80,93.83,160.00,18.00,M,29.88,1011.90,4.00,24.00,SCT,OVC,   ,   ,1000.00,2000.00,M,M,-RA,M,M,M,M,M,M,62.60,KMYV 011850Z 16018G24KT 4SM -RA SCT010 OVC020 17/16 A2988 RMK SLP119,M
MYV,1997-01-01 19:48,62.60,60.80,93.83,160.00,18.00,M,29.86,1011.20,5.00,24.00,SCT,OVC,   ,   ,1000.00,2000.00,M,M,-RA,M,M,M,M,M,M,62.60,KMYV 011948Z 16018G24KT 5SM -RA SCT010 OVC020 17/16 A2986 RMK SLP112,M
MYV,1997-01-01 20:49,62.60,60.80,93.83,160.00,17.00,M,29.83,1010.20,3.00,23.00,BKN,OVC,   ,   ,1000.00,2000.00,M,M,-RA,M,M,M,M,M,M,62.60,KMYV 012049Z 16017G23KT 3SM -RA BKN010 OVC020 17/16 A2983 RMK SLP102 57020,M
MYV,1997-01-01 21:48,62.60,60.80,93.83,150.00,18.00,M,29.82,1009.80,5.00,27.00,BKN,OVC,   ,   ,1000.00,2000.00,M,M,-RA,M,M,M,M,M,M,62.60,KMYV 012148Z 15018G27KT 5SM -RA BKN010 OVC020 17/16 A2982 RMK SLP098,M
MYV,1997-01-01 22:49,62.60,60.80,93.83,150.00,17.00,M,29.80,1009.20,5.00,26.00,BKN,OVC,   ,   ,1000.00,2000.00,M,M,-RA,M,M,M,M,M,M,62.60,KMYV 012249Z 15017G26KT 5SM -RA BKN010 OVC020 17/16 A2980 RMK SLP092,M
MYV,1997-01-01 23:51,62.60,60.80,93.83,150.00,18.00,M,29.81,1009.50,3.00,25.00,BKN,OVC,   ,   ,1000.00,2000.00,M,M,-RA,M,M,M,M,M,M,62.60,KMYV 012351Z 15018G25KT 3SM -RA BKN010 OVC020 17/16 A2981 RMK SLP095 55007 10172 70086,M
MYV,1997-01-02 00:50,62.60,60.80,93.83,160.00,17.00,M,29.81,1009.50,3.00,24.00,BKN,OVC,   ,   ,1000.00,2000.00,M,M,-RA BR,M,M,M,M,M,M,62.60,KMYV 020050Z 16017G24KT 3SM -RA BR BKN010 OVC020 17/16 A2981 RMK SLP095 LAST,M
MYV,1997-01-02 15:03,59.00,55.40,87.83,170.00,5.00,M,29.90,1012.50,5.00,M,OVC,   ,   ,   ,3000.00,M,M,M,-RA,M,M,M,M,M,M,59.00,KMYV 021503Z 17005KT 5SM -RA OVC030 15/13 A2990 RMK SLP125 401780148,M
MYV,1997-01-02 15:47,59.00,55.40,87.83,160.00,9.00,M,29.90,1012.50,4.00,M,SCT,OVC,   ,   ,2000.00,3000.00,M,M,-RA BR,M,M,M,M,M,M,59.00,KMYV 021547Z 16009KT 4SM -RA BR SCT020 OVC030 15/13 A2990 RMK SLP125,M
MYV,1997-01-02 16:48,57.20,55.40,93.69,160.00,8.00,M,29.91,1012.90,5.00,M,SCT,OVC,   ,   ,2000.00,3000.00,M,M,-RA,M,M,M,M,M,M,57.20,KMYV 021648Z 16008KT 5SM -RA SCT020 OVC030 14/13 A2991 RMK SLP129,M
MYV,1997-01-02 17:51,57.20,55.40,93.69,170.00,9.00,M,29.94,1013.90,5.00,M,SCT,OVC,   ,   ,2000.00,3000.00,M,M,-RA,M,M,M,M,M,M,57.20,KMYV 021751Z 17009KT 5SM -RA SCT020 OVC030 14/13 A2994 RMK SLP139 53014 20142,M
MYV,1997-01-02 18:48,57.20,55.40,93.69,150.00,12.00,M,29.94,1013.90,10.00,M,BKN,OVC,   ,   ,3000.00,5000.00,M,M,-RA,M,M,M,M,M,M,57.20,KMYV 021848Z 15012KT 10SM -RA BKN030 OVC050 14/13 A2994 RMK SLP139,M
MYV,1997-01-02 19:47,57.20,55.40,93.69,150.00,15.00,M,29.91,1012.90,10.00,M,SCT,BKN,OVC,   ,800.00,2000.00,4000.00,M,M,M,M,M,M,M,M,57.20,KMYV 021947Z 15015KT 10SM SCT008 BKN020 OVC040 14/13 A2991 RMK SLP129 RAE29,M
MYV,1997-01-02 20:50,59.00,55.40,87.83,150.00,14.00,M,29.88,1011.90,10.00,M,SCT,BKN,OVC,   ,1000.00,2000.00,4000.00,M,M,M,M,M,M,M,M,59.00,KMYV 022050Z 15014KT 10SM SCT010 BKN020 OVC040 15/13 A2988 RMK SLP119 53020,M
MYV,1997-01-02 21:49,59.00,55.40,87.83,160.00,14.00,M,29.88,1011.90,10.00,M,BKN,OVC,   ,   ,1000.00,3000.00,M,M,M,M,M,M,M,M,M,59.00,KMYV 022149Z 16014KT 10SM BKN010 OVC030 15/13 A2988 RMK SLP119,M
MYV,1997-01-02 22:47,59.00,55.40,87.83,160.00,143.00,M,29.89,1012.20,10.00,M,SCT,OVC,   ,   ,1000.00,4000.00,M,M,M,M,M,M,M,M,M,59.00,KMYV 022247Z 160143T 10SM SCT010 OVC040 15/13 A2989 RMK SLP122,M
MYV,1997-01-02 23:51,59.00,55.40,87.83,160.00,13.00,M,29.87,1011.50,10.00,M,FEW,OVC,   ,   ,1000.00,5000.00,M,M,M,M,M,M,M,M,M,59.00,KMYV 022351Z 16013KT 10SM FEW010 OVC050 15/13 A2987 RMK SLP115 58003 10178 70058,M
MYV,1997-01-03 00:50,59.00,55.40,87.83,160.00,12.00,M,29.86,1011.20,10.00,M,FEW,OVC,   ,   ,1000.00,5000.00,M,M,M,M,M,M,M,M,M,59.00,KMYV 030050Z 16012KT 10SM FEW010 OVC050 15/13 A2986 RMK SLP112 LAST,M
MYV,1997-01-03 20:46,59.00,35.60,41.42,320.00,12.00,M,30.11,1019.60,65.00,M,FEW,SCT,   ,   ,8000.00,12000.00,M,M,M,M,M,M,M,M,M,59.00,KMYV 032046Z 32012KT 65SM FEW080 SCT120 15/2 A3011 RMK SLP196,M
MYV,1997-01-03 21:49,59.00,37.40,44.47,300.00,10.00,M,30.10,1019.30,65.00,M,FEW,SCT,   ,   ,8000.00,12000.00,M,M,M,M,M,M,M,M,M,59.00,KMYV 032149Z 30010KT 65SM FEW080 SCT120 15/03 A3010 RMK SLP193,M
MYV,1997-01-03 22:58,57.20,39.20,50.91,300.00,8.00,M,30.11,1019.60,65.00,M,FEW,SCT,   ,   ,8000.00,12000.00,M,M,M,M,M,M,M,M,M,57.20,KMYV 032258Z 30008KT 65SM FEW080 SCT120 14/04 A3011 RMK SLP196,M
MYV,1997-01-03 23:46,57.20,37.40,47.44,320.00,10.00,M,30.10,1019.30,65.00,M,FEW,FEW,   ,   ,8000.00,12000.00,M,M,M,M,M,M,M,M,M,57.20,KMYV 032346Z 32010KT 65SM FEW080 FEW120 14/03 A3010 RMK 55003 10147 SLP193,M
MYV,1997-01-04 00:46,53.60,39.20,58.02,320.00,8.00,M,30.10,1019.30,65.00,M,FEW,FEW,   ,   ,8000.00,12000.00,M,M,M,M,M,M,M,M,M,53.60,KMYV 040046Z 32008KT 65SM FEW080 FEW120 12/04 A3010 RMK SLP193 LAST,M
MYV,1997-01-05 16:52,41.00,37.40,86.89,320.00,10.00,M,30.19,1022.40,65.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,34.25,KMYV 051652Z 32010KT 65SM SKC 05/03 A3019 RMK SLP224,M
MYV,1997-01-05 17:46,44.60,35.60,70.48,310.00,10.00,M,30.20,1022.40,65.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,38.77,KMYV 051746Z 31010KT 65SM SKC 07/02 A3020 RMK 52007 20024 SLP224,M
MYV,1997-01-05 18:56,48.20,35.60,61.52,300.00,15.00,M,30.20,1022.70,65.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,41.78,KMYV 051856Z 30015KT 65SM SKC 09/02 A3020 RMK SLP227,M
MYV,1997-01-05 19:51,50.00,35.60,57.52,300.00,20.00,M,30.19,1022.40,65.00,25.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,43.05,KMYV 051951Z 30020G25KT 65SM SKC 10/02 A3019 RMK SLP224,M
MYV,1997-01-05 20:48,51.80,35.60,53.81,310.00,20.00,M,30.16,1021.30,65.00,M,FEW,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,51.80,KMYV 052048Z 31020KT 65SM FEW080 11/02 A3016 RMK 58014 SLP213,M
MYV,1997-01-05 21:50,53.60,33.80,46.88,310.00,20.00,M,30.16,1021.30,65.00,M,FEW,   ,   ,   ,8000.00,M,M,M,M,M,M,M,M,M,M,53.60,KMYV 052150Z 31020KT 65SM FEW080 12/01 A3016 RMK SLP213,M
MYV,1997-01-05 22:56,53.60,33.80,46.88,300.00,20.00,M,30.16,1021.30,65.00,25.00,FEW,   ,   ,   ,3000.00,M,M,M,M,M,M,M,M,M,M,53.60,KMYV 052256Z 30020G25KT 65SM FEW030 12/01 A3016 RMK SLP213,M
MYV,1997-01-06 15:56,39.20,26.60,60.29,320.00,15.00,M,30.44,1030.80,95.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,30.11,KMYV 061556Z 32015KT 95SM SKC 04/M03 A3044 RMK SLP308,M
MYV,1997-01-06 16:55,41.00,26.60,56.22,320.00,18.00,M,30.44,1030.80,95.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,31.60,KMYV 061655Z 32018KT 95SM SKC 05/M03 A3044 RMK SLP308,M
MYV,1997-01-06 18:59,48.20,30.20,49.53,310.00,15.00,M,30.43,1030.50,95.00,M,SCT,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,41.78,KMYV 061859Z 31015KT 95SM SCT250 09/M01 A3043 RMK SLP305,M
MYV,1997-01-06 19:55,51.80,26.60,37.38,320.00,20.00,M,30.40,1029.50,95.00,M,FEW,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,51.80,KMYV 061955Z 32020KT 95SM FEW250 11/M03 A3040 RMK SLP295,M
MYV,1997-01-06 20:55,53.60,26.60,34.98,320.00,18.00,M,30.38,1028.80,95.00,M,FEW,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,53.60,KMYV 062055Z 32018KT 95SM FEW250 12/M03 A3038 RMK SLP288 57024,M
MYV,1997-01-06 22:55,53.60,30.20,40.54,320.00,15.00,M,30.34,1027.40,95.00,M,FEW,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,53.60,KMYV 062255Z 32015KT 95SM FEW250 12/M01 A3034 RMK SLP274,M
MYV,1997-01-06 23:52,53.60,30.20,40.54,320.00,15.00,M,30.36,1028.10,100.00,M,FEW,   ,   ,   ,30000.00,M,M,M,M,M,M,M,M,M,M,53.60,KMYV 062352Z 32015KT 100SM FEW300 12/M01 A3036 RMK SLP281 55007 10125,M
MYV,1997-01-07 00:54,50.00,32.00,49.81,320.00,16.00,M,30.35,1027.80,100.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,43.88,KMYV 070054Z 32016KT 100SM SKC 10/00 A3035 RMK SLP278 LAST,M
MYV,1997-01-07 16:50,37.40,30.20,74.98,0.00,0.00,M,30.31,1026.40,50.00,M,FEW,SCT,   ,   ,20000.00,30000.00,M,M,M,M,M,M,M,M,M,37.40,KMYV 071650Z 00000KT 50SM FEW200 SCT300 03/M01 A3031 RMK SLP264,M
MYV,1997-01-07 16:52,42.80,30.20,60.79,360.00,10.00,M,30.33,1027.10,60.00,M,FEW,FEW,   ,   ,20000.00,30000.00,M,M,M,M,M,M,M,M,M,36.51,KMYV 071652Z 36010KT 60SM FEW200 FEW300 06/M01 A3033 RMK SLP271,M
MYV,1997-01-07 18:50,48.20,33.80,57.26,90.00,5.00,M,30.33,1027.10,50.00,M,FEW,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,45.63,KMYV 071850Z 09005KT 50SM FEW250 09/01 A3033 RMK SLP271,M
MYV,1997-01-07 19:51,50.00,33.80,53.54,0.00,0.00,M,30.31,1026.40,50.00,M,FEW,   ,   ,   ,25000.00,M,M,M,M,M,M,M,M,M,M,50.00,KMYV 071951Z 00000KT 50SM FEW250 10/01 A3031 RMK SLP264,M
MYV,1997-01-07 20:48,53.60,35.60,50.36,100.00,6.00,M,30.29,1025.70,40.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,53.60,KMYV 072048Z 10006KT 40SM SKC 12/02 A3029 RMK SLP257 57017,M
MYV,1997-01-07 21:53,53.60,39.20,58.02,80.00,8.00,M,30.27,1025.00,35.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,53.60,KMYV 072153Z 08008KT 35SM SKC 12/04 A3027 RMK SLP250,M
MYV,1997-01-07 22:55,55.40,39.20,54.34,60.00,5.00,M,30.25,1024.40,35.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,55.40,KMYV 072255Z 06005KT 35SM SKC 13/04 A3025 RMK SLP244,M
MYV,1997-01-07 23:48,55.40,41.00,58.27,0.00,0.00,M,30.24,1024.00,35.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,55.40,KMYV 072348Z 00000KT 35SM SKC 13/05 A3024 RMK SLP240 57017 10137,M
MYV,1997-01-08 00:48,50.00,41.00,71.07,180.00,7.00,M,30.25,1024.40,35.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,46.72,KMYV 080048Z 18007KT 35SM SKC 10/05 A3025 RMK SLP244 LAST,M
MYV,1997-01-08 15:47,32.00,32.00,100.00,120.00,4.00,M,30.30,1026.10,7.00,M,SCT,   ,   ,   ,18000.00,M,M,M,M,M,M,M,M,M,M,27.42,KMYV 081547Z 12004KT 7SM SCT180 0/0 A3030 RMK SLP261,M
MYV,1997-01-08 16:48,37.40,33.80,86.69,110.00,4.00,M,30.31,1026.40,10.00,M,BKN,   ,   ,   ,18000.00,M,M,M,M,M,M,M,M,M,M,33.73,KMYV 081648Z 11004KT 10SM BKN180 03/01 A3031 RMK SLP264,M
MYV,1997-01-08 18:48,48.20,39.20,70.88,170.00,5.00,M,30.33,1027.10,10.00,M,OVC,   ,   ,   ,18000.00,M,M,M,M,M,M,M,M,M,M,45.63,KMYV 081848Z 17005KT 10SM OVC180 09/04 A3033 RMK SLP271,M
MYV,1997-01-08 21:49,51.80,41.00,66.48,160.00,6.00,M,30.27,1025.00,7.00,M,OVC,   ,   ,   ,18000.00,M,M,M,M,M,M,M,M,M,M,51.80,KMYV 082149Z 16006KT 7SM OVC180 11/05 A3027 RMK SLP250,M
MYV,1997-01-08 22:50,51.80,41.00,66.48,160.00,4.00,M,30.28,1025.40,7.00,M,OVC,   ,   ,   ,18000.00,M,M,M,M,M,M,M,M,M,M,51.80,KMYV 082250Z 16004KT 7SM OVC180 11/05 A3028 RMK SLP254,M
MYV,1997-01-08 23:51,51.80,41.00,66.48,150.00,4.00,M,30.27,1025.00,7.00,M,OVC,   ,   ,   ,18000.00,M,M,M,M,M,M,M,M,M,M,51.80,KMYV 082351Z 15004KT 7SM OVC180 11/05 A3027 RMK SLP250 57007 10138,M
MYV,1997-01-09 00:50,50.00,41.00,71.07,170.00,4.00,M,30.27,1025.00,7.00,M,OVC,   ,   ,   ,18000.00,M,M,M,M,M,M,M,M,M,M,48.44,KMYV 090050Z 17004KT 7SM OVC180 10/05 A3027 RMK SLP250 LAST,M
MYV,1997-01-09 15:47,33.80,33.80,100.00,M,5.00,M,30.34,1027.40,0.25,M,BKN,   ,   ,   ,0.00,M,M,M,FG,M,M,M,M,M,M,28.53,KMYV 091547Z VRB05KT 1/4SM FG BKN000 01/01 A3034 RMK FG BKN000 SLP274,M
MYV,1997-01-09 16:48,39.20,39.20,100.00,M,4.00,M,30.36,1028.10,3.00,M,FEW,SCT,   ,   ,0.00,15000.00,M,M,BR,M,M,M,M,M,M,35.83,KMYV 091648Z VRB04KT 3SM BR FEW000 SCT150 04/04 A3036 RMK BR FEW000 SLP281,M
MYV,1997-01-09 17:51,41.00,39.20,93.24,M,4.00,M,30.36,1028.10,4.00,M,BKN,   ,   ,   ,15000.00,M,M,M,BR HZ,M,M,M,M,M,M,37.93,KMYV 091751Z VRB04KT 4SM BR HZ BKN150 05/04 A3036 RMK SLP281 51007 20000,M
MYV,1997-01-09 18:48,46.40,41.00,81.34,M,4.00,M,30.36,1028.10,4.00,M,BKN,   ,   ,   ,15000.00,M,M,M,HZ,M,M,M,M,M,M,44.24,KMYV 091848Z VRB04KT 4SM HZ BKN150 08/05 A3036 RMK SLP281,M
MYV,1997-01-09 19:47,51.80,42.80,71.26,M,4.00,M,30.34,1027.40,4.00,M,BKN,   ,   ,   ,18000.00,M,M,M,HZ,M,M,M,M,M,M,51.80,KMYV 091947Z VRB04KT 4SM HZ BKN180 11/06 A3034 RMK SLP274,M
MYV,1997-01-09 20:57,53.60,42.80,66.70,M,4.00,M,30.30,1026.10,3.00,M,BKN,   ,   ,   ,20000.00,M,M,M,HZ,M,M,M,M,M,M,53.60,KMYV 092057Z VRB04KT 3SM HZ BKN200 12/06 A3030 RMK SLP261 58020,M
MYV,1997-01-09 21:49,53.60,42.80,66.70,M,5.00,M,30.30,1026.10,4.00,M,BKN,   ,   ,   ,18000.00,M,M,M,HZ,M,M,M,M,M,M,53.60,KMYV 092149Z VRB05KT 4SM HZ BKN180 12/06 A3030 RMK SLP261,M
MYV,1997-01-09 22:53,53.60,42.80,66.70,170.00,6.00,M,30.29,1025.70,3.00,M,OVC,   ,   ,   ,18000.00,M,M,M,HZ,M,M,M,M,M,M,53.60,KMYV 092253Z 17006KT 3SM HZ OVC180 12/06 A3029 RMK SLP257,M
MYV,1997-01-09 23:51,51.80,42.80,71.26,150.00,6.00,M,30.28,1025.40,3.00,M,OVC,   ,   ,   ,18000.00,M,M,M,HZ,M,M,M,M,M,M,51.80,KMYV 092351Z 15006KT 3SM HZ OVC180 11/06 A3028 RMK SLP254 58007 10134,M
