# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-05-30 09:28:06 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14211720 WILLAMETTE RIVER AT PORTLAND, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14211720
#            TS   parameter     statistic     Description
#        172765       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	172765_00060_00003	172765_00060_00003_cd
USGS	14211720	1990-10-29	21200	A
USGS	14211720	1990-10-30	23300	A
USGS	14211720	1990-10-31	31000	A
USGS	14211720	1990-11-01	39500	A
USGS	14211720	1990-11-02	40200	A
USGS	14211720	1990-11-03	35100	A
USGS	14211720	1990-11-04	31400	A
USGS	14211720	1990-11-05	35000	A
USGS	14211720	1990-11-06	39700	A
USGS	14211720	1990-11-07	38400	A
USGS	14211720	1990-11-08	37200	A
USGS	14211720	1990-11-09	36300	A
USGS	14211720	1990-11-10	36500	A
USGS	14211720	1990-11-11	35200	A
USGS	14211720	1990-11-12	33200	A
USGS	14211720	1990-11-13	33400	A
USGS	14211720	1990-11-14	40800	A
USGS	14211720	1990-11-15	47300	A
USGS	14211720	1990-11-16	43300	A
USGS	14211720	1990-11-17	37400	A
USGS	14211720	1990-11-18	34400	A
USGS	14211720	1990-11-19	33400	A
USGS	14211720	1990-11-20	31100	A
USGS	14211720	1990-11-21	31000	A
USGS	14211720	1990-11-22	33500	A
USGS	14211720	1990-11-23	39300	A
USGS	14211720	1990-11-24	42400	A
USGS	14211720	1990-11-25	58800	A
USGS	14211720	1990-11-26	75400	A
USGS	14211720	1990-11-27	77400	A
USGS	14211720	1990-11-28	72400	A
USGS	14211720	1990-11-29	63600	A
USGS	14211720	1990-11-30	60500	A
USGS	14211720	1990-12-01	59900	A:e
USGS	14211720	1990-12-02	61800	A:e
USGS	14211720	1990-12-03	60900	A
USGS	14211720	1990-12-04	57000	A
USGS	14211720	1990-12-05	55600	A
USGS	14211720	1990-12-06	51200	A
USGS	14211720	1990-12-07	45300	A
USGS	14211720	1990-12-08	41800	A
USGS	14211720	1990-12-09	38600	A
USGS	14211720	1990-12-10	43900	A
USGS	14211720	1990-12-11	58100	A
USGS	14211720	1990-12-12	64600	A
USGS	14211720	1990-12-13	61600	A
USGS	14211720	1990-12-14	51700	A
USGS	14211720	1990-12-15	47000	A
USGS	14211720	1990-12-16	41200	A
USGS	14211720	1990-12-17	36100	A
USGS	14211720	1990-12-18	37700	A
USGS	14211720	1990-12-19	35900	A
USGS	14211720	1990-12-20	37100	A:e
USGS	14211720	1990-12-21	36000	A:e
USGS	14211720	1990-12-22	33500	A:e
USGS	14211720	1990-12-23	31800	A:e
USGS	14211720	1990-12-24	31100	A
USGS	14211720	1990-12-25	29100	A
USGS	14211720	1990-12-26	25800	A
USGS	14211720	1990-12-27	22100	A
USGS	14211720	1990-12-28	23000	A
USGS	14211720	1990-12-29	22900	A:e
USGS	14211720	1990-12-30	22800	A:e
USGS	14211720	1990-12-31	21400	A
USGS	14211720	1991-01-01	22100	A
USGS	14211720	1991-01-02	19800	A
USGS	14211720	1991-01-03	20100	A
USGS	14211720	1991-01-04	17300	A
USGS	14211720	1991-01-05	17100	A
USGS	14211720	1991-01-06	17100	A
USGS	14211720	1991-01-07	16400	A
USGS	14211720	1991-01-08	18900	A
USGS	14211720	1991-01-09	22800	A
USGS	14211720	1991-01-10	25800	A
USGS	14211720	1991-01-11	32200	A
USGS	14211720	1991-01-12	51000	A:e
USGS	14211720	1991-01-13	74600	A:e
USGS	14211720	1991-01-14	89700	A:e
USGS	14211720	1991-01-15	102000	A:e
USGS	14211720	1991-01-16	102000	A:e
USGS	14211720	1991-01-17	95900	A:e
USGS	14211720	1991-01-18	86100	A:e
USGS	14211720	1991-01-19	75600	A:e
USGS	14211720	1991-01-20	66200	A:e
USGS	14211720	1991-01-21	58700	A:e
USGS	14211720	1991-01-22	52900	A:e
USGS	14211720	1991-01-23	47800	A:e
USGS	14211720	1991-01-24	42400	A:e
USGS	14211720	1991-01-25	36800	A:e
USGS	14211720	1991-01-26	32000	A:e
USGS	14211720	1991-01-27	28000	A:e
USGS	14211720	1991-01-28	24800	A:e
USGS	14211720	1991-01-29	22300	A:e
USGS	14211720	1991-01-30	20000	A:e
USGS	14211720	1991-01-31	18300	A:e
USGS	14211720	1991-02-01	17600	A:e
USGS	14211720	1991-02-02	19400	A:e
USGS	14211720	1991-02-03	29200	A:e
USGS	14211720	1991-02-04	39300	A:e
USGS	14211720	1991-02-05	49500	A:e
USGS	14211720	1991-02-06	53800	A:e
USGS	14211720	1991-02-07	50800	A:e
USGS	14211720	1991-02-08	44000	A:e
USGS	14211720	1991-02-09	35900	A
USGS	14211720	1991-02-10	30800	A
USGS	14211720	1991-02-11	26900	A
USGS	14211720	1991-02-12	26300	A
USGS	14211720	1991-02-13	32100	A
USGS	14211720	1991-02-14	47500	A
USGS	14211720	1991-02-15	49800	A
USGS	14211720	1991-02-16	45600	A
USGS	14211720	1991-02-17	41400	A
USGS	14211720	1991-02-18	38200	A
USGS	14211720	1991-02-19	36900	A
USGS	14211720	1991-02-20	44800	A
USGS	14211720	1991-02-21	56000	A
USGS	14211720	1991-02-22	55100	A
USGS	14211720	1991-02-23	45600	A
USGS	14211720	1991-02-24	38900	A
USGS	14211720	1991-02-25	31900	A
USGS	14211720	1991-02-26	28500	A
USGS	14211720	1991-02-27	26100	A
USGS	14211720	1991-02-28	23500	A
USGS	14211720	1991-03-01	22300	A
USGS	14211720	1991-03-02	23000	A
USGS	14211720	1991-03-03	31700	A
USGS	14211720	1991-03-04	59200	A
USGS	14211720	1991-03-05	81700	A
USGS	14211720	1991-03-06	85200	A
USGS	14211720	1991-03-07	79700	A
USGS	14211720	1991-03-08	70000	A
USGS	14211720	1991-03-09	61500	A
USGS	14211720	1991-03-10	57100	A
USGS	14211720	1991-03-11	53400	A
USGS	14211720	1991-03-12	48100	A
USGS	14211720	1991-03-13	49500	A:e
USGS	14211720	1991-03-14	49200	A:e
USGS	14211720	1991-03-15	47000	A:e
USGS	14211720	1991-03-16	43500	A:e
USGS	14211720	1991-03-17	39200	A:e
USGS	14211720	1991-03-18	34900	A:e
USGS	14211720	1991-03-19	30300	A
USGS	14211720	1991-03-20	28700	A
USGS	14211720	1991-03-21	28600	A
USGS	14211720	1991-03-22	27400	A
USGS	14211720	1991-03-23	27600	A
USGS	14211720	1991-03-24	28600	A
USGS	14211720	1991-03-25	32100	A
USGS	14211720	1991-03-26	32700	A
USGS	14211720	1991-03-27	29500	A
USGS	14211720	1991-03-28	27200	A
USGS	14211720	1991-03-29	25100	A
USGS	14211720	1991-03-30	24100	A
USGS	14211720	1991-03-31	21400	A
USGS	14211720	1991-04-01	21000	A
USGS	14211720	1991-04-02	22400	A
USGS	14211720	1991-04-03	21600	A
USGS	14211720	1991-04-04	24400	A
USGS	14211720	1991-04-05	45800	A
USGS	14211720	1991-04-06	65900	A
USGS	14211720	1991-04-07	68500	A
USGS	14211720	1991-04-08	66400	A
USGS	14211720	1991-04-09	64800	A
USGS	14211720	1991-04-10	68000	A
USGS	14211720	1991-04-11	66400	A
USGS	14211720	1991-04-12	60100	A
USGS	14211720	1991-04-13	53500	A
USGS	14211720	1991-04-14	46400	A
USGS	14211720	1991-04-15	41700	A
USGS	14211720	1991-04-16	39500	A
USGS	14211720	1991-04-17	37000	A
USGS	14211720	1991-04-18	33800	A
USGS	14211720	1991-04-19	31200	A
USGS	14211720	1991-04-20	28900	A
USGS	14211720	1991-04-21	26600	A
USGS	14211720	1991-04-22	24800	A
USGS	14211720	1991-04-23	24000	A
USGS	14211720	1991-04-24	22800	A
USGS	14211720	1991-04-25	23100	A
USGS	14211720	1991-04-26	25800	A
USGS	14211720	1991-04-27	26500	A
USGS	14211720	1991-04-28	26900	A
USGS	14211720	1991-04-29	26500	A:e
USGS	14211720	1991-04-30	25700	A:e
USGS	14211720	1991-05-01	24600	A:e
USGS	14211720	1991-05-02	23300	A:e
USGS	14211720	1991-05-03	22100	A:e
USGS	14211720	1991-05-04	20800	A:e
USGS	14211720	1991-05-05	19700	A:e
USGS	14211720	1991-05-06	19200	A:e
USGS	14211720	1991-05-07	18100	A
USGS	14211720	1991-05-08	22700	A
USGS	14211720	1991-05-09	32000	A
USGS	14211720	1991-05-10	37800	A
USGS	14211720	1991-05-11	39800	A
USGS	14211720	1991-05-12	38500	A
USGS	14211720	1991-05-13	35300	A
USGS	14211720	1991-05-14	33500	A
USGS	14211720	1991-05-15	30800	A
USGS	14211720	1991-05-16	30300	A:e
USGS	14211720	1991-05-17	33700	A:e
USGS	14211720	1991-05-18	47600	A:e
USGS	14211720	1991-05-19	65400	A:e
USGS	14211720	1991-05-20	73300	A:e
USGS	14211720	1991-05-21	69600	A:e
USGS	14211720	1991-05-22	60000	A:e
USGS	14211720	1991-05-23	50300	A:e
USGS	14211720	1991-05-24	43000	A:e
USGS	14211720	1991-05-25	37500	A:e
USGS	14211720	1991-05-26	33200	A:e
USGS	14211720	1991-05-27	30000	A:e
USGS	14211720	1991-05-28	27600	A:e
USGS	14211720	1991-05-29	25200	A:e
USGS	14211720	1991-05-30	23700	A:e
USGS	14211720	1991-05-31	23100	A:e
USGS	14211720	1991-06-01	23400	A:e
USGS	14211720	1991-06-02	23700	A:e
USGS	14211720	1991-06-03	23100	A:e
USGS	14211720	1991-06-04	21800	A:e
USGS	14211720	1991-06-05	20200	A
USGS	14211720	1991-06-06	14300	A
USGS	14211720	1991-06-07	18000	A
USGS	14211720	1991-06-08	17100	A
USGS	14211720	1991-06-09	15300	A
USGS	14211720	1991-06-10	13800	A
USGS	14211720	1991-06-11	15600	A
USGS	14211720	1991-06-12	14400	A
USGS	14211720	1991-06-13	12700	A
USGS	14211720	1991-06-14	14100	A
USGS	14211720	1991-06-15	13800	A
USGS	14211720	1991-06-16	13600	A
USGS	14211720	1991-06-17	12800	A
USGS	14211720	1991-06-18	13700	A
USGS	14211720	1991-06-19	12500	A
USGS	14211720	1991-06-20	13300	A
USGS	14211720	1991-06-21	14400	A
USGS	14211720	1991-06-22	18000	A
USGS	14211720	1991-06-23	16800	A
USGS	14211720	1991-06-24	14700	A
USGS	14211720	1991-06-25	13600	A
USGS	14211720	1991-06-26	13000	A
USGS	14211720	1991-06-27	11800	A
USGS	14211720	1991-06-28	11800	A
USGS	14211720	1991-06-29	12900	A
USGS	14211720	1991-06-30	13700	A
USGS	14211720	1991-07-01	12100	A:e
USGS	14211720	1991-07-02	12100	A:e
USGS	14211720	1991-07-03	11600	A:e
USGS	14211720	1991-07-04	11000	A:e
USGS	14211720	1991-07-05	10600	A:e
USGS	14211720	1991-07-06	10200	A:e
USGS	14211720	1991-07-07	9840	A:e
USGS	14211720	1991-07-08	9490	A:e
USGS	14211720	1991-07-09	9200	A:e
USGS	14211720	1991-07-10	8960	A:e
USGS	14211720	1991-07-11	8740	A:e
USGS	14211720	1991-07-12	8580	A:e
USGS	14211720	1991-07-13	8430	A:e
USGS	14211720	1991-07-14	8310	A:e
USGS	14211720	1991-07-15	8310	A:e
USGS	14211720	1991-07-16	8370	A:e
USGS	14211720	1991-07-17	8450	A:e
USGS	14211720	1991-07-18	8450	A:e
USGS	14211720	1991-07-19	8360	A:e
USGS	14211720	1991-07-20	8250	A:e
USGS	14211720	1991-07-21	8090	A:e
USGS	14211720	1991-07-22	7940	A:e
USGS	14211720	1991-07-23	7770	A:e
USGS	14211720	1991-07-24	7520	A:e
USGS	14211720	1991-07-25	7430	A:e
USGS	14211720	1991-07-26	7460	A:e
USGS	14211720	1991-07-27	7520	A:e
USGS	14211720	1991-07-28	7570	A:e
USGS	14211720	1991-07-29	7560	A:e
USGS	14211720	1991-07-30	7520	A:e
USGS	14211720	1991-07-31	7490	A:e
USGS	14211720	1991-08-01	7460	A:e
USGS	14211720	1991-08-02	7390	A:e
USGS	14211720	1991-08-03	7350	A:e
USGS	14211720	1991-08-04	7350	A:e
USGS	14211720	1991-08-05	7370	A:e
USGS	14211720	1991-08-06	7410	A:e
USGS	14211720	1991-08-07	7440	A:e
USGS	14211720	1991-08-08	7440	A:e
USGS	14211720	1991-08-09	7440	A:e
USGS	14211720	1991-08-10	7550	A:e
USGS	14211720	1991-08-11	7690	A:e
USGS	14211720	1991-08-12	7770	A:e
USGS	14211720	1991-08-13	7760	A:e
USGS	14211720	1991-08-14	7660	A:e
USGS	14211720	1991-08-15	7550	A:e
USGS	14211720	1991-08-16	7490	A:e
USGS	14211720	1991-08-17	7510	A:e
USGS	14211720	1991-08-18	7590	A:e
USGS	14211720	1991-08-19	7710	A:e
USGS	14211720	1991-08-20	7830	A:e
USGS	14211720	1991-08-21	7920	A:e
USGS	14211720	1991-08-22	7880	A:e
USGS	14211720	1991-08-23	7720	A:e
USGS	14211720	1991-08-24	7620	A:e
USGS	14211720	1991-08-25	7600	A:e
USGS	14211720	1991-08-26	7660	A:e
USGS	14211720	1991-08-27	7760	A:e
USGS	14211720	1991-08-28	7870	A:e
USGS	14211720	1991-08-29	8070	A:e
USGS	14211720	1991-08-30	8250	A:e
USGS	14211720	1991-08-31	8380	A:e
USGS	14211720	1991-09-01	8480	A:e
USGS	14211720	1991-09-02	8470	A:e
USGS	14211720	1991-09-03	8420	A:e
USGS	14211720	1991-09-04	8400	A:e
USGS	14211720	1991-09-05	8510	A:e
USGS	14211720	1991-09-06	8750	A:e
USGS	14211720	1991-09-07	8980	A:e
USGS	14211720	1991-09-08	9090	A:e
USGS	14211720	1991-09-09	9190	A:e
USGS	14211720	1991-09-10	9280	A:e
USGS	14211720	1991-09-11	9520	A:e
USGS	14211720	1991-09-12	9890	A:e
USGS	14211720	1991-09-13	10200	A:e
USGS	14211720	1991-09-14	10300	A:e
USGS	14211720	1991-09-15	10300	A:e
USGS	14211720	1991-09-16	10300	A:e
USGS	14211720	1991-09-17	10300	A:e
USGS	14211720	1991-09-18	10500	A:e
USGS	14211720	1991-09-19	10800	A:e
USGS	14211720	1991-09-20	11000	A:e
USGS	14211720	1991-09-21	11100	A:e
USGS	14211720	1991-09-22	11100	A:e
USGS	14211720	1991-09-23	11300	A:e
USGS	14211720	1991-09-24	11400	A:e
USGS	14211720	1991-09-25	11200	A:e
USGS	14211720	1991-09-26	11000	A:e
USGS	14211720	1991-09-27	11000	A:e
USGS	14211720	1991-09-28	11200	A:e
USGS	14211720	1991-09-29	11400	A:e
USGS	14211720	1991-09-30	11600	A:e
USGS	14211720	1991-10-01	9600	A:e
USGS	14211720	1991-10-02	11100	A:e
USGS	14211720	1991-10-03	13100	A
USGS	14211720	1991-10-04	10800	A
USGS	14211720	1991-10-05	11300	A
USGS	14211720	1991-10-06	11600	A
USGS	14211720	1991-10-07	8990	A
USGS	14211720	1991-10-08	10200	A
USGS	14211720	1991-10-09	11500	A
USGS	14211720	1991-10-10	9390	A
USGS	14211720	1991-10-11	10600	A
USGS	14211720	1991-10-12	12400	A
USGS	14211720	1991-10-13	11800	A
USGS	14211720	1991-10-14	11900	A
USGS	14211720	1991-10-15	11900	A
USGS	14211720	1991-10-16	12200	A
USGS	14211720	1991-10-17	11400	A
USGS	14211720	1991-10-18	7440	A
USGS	14211720	1991-10-19	10500	A
USGS	14211720	1991-10-20	10100	A
USGS	14211720	1991-10-21	9620	A
USGS	14211720	1991-10-22	9540	A
USGS	14211720	1991-10-23	12600	A
USGS	14211720	1991-10-24	10900	A
USGS	14211720	1991-10-25	14100	A:e
USGS	14211720	1991-10-26	18200	A
USGS	14211720	1991-10-27	22700	A
USGS	14211720	1991-10-28	23200	A
USGS	14211720	1991-10-29	24300	A
USGS	14211720	1991-10-30	22800	A
USGS	14211720	1991-10-31	23000	A
USGS	14211720	1991-11-01	23000	A
USGS	14211720	1991-11-02	21600	A
USGS	14211720	1991-11-03	19900	A
USGS	14211720	1991-11-04	19100	A
USGS	14211720	1991-11-05	23400	A
USGS	14211720	1991-11-06	30300	A
USGS	14211720	1991-11-07	33100	A
USGS	14211720	1991-11-08	31100	A
USGS	14211720	1991-11-09	28600	A
USGS	14211720	1991-11-10	26100	A
USGS	14211720	1991-11-11	23600	A
USGS	14211720	1991-11-12	21500	A
USGS	14211720	1991-11-13	24700	A
USGS	14211720	1991-11-14	30200	A
USGS	14211720	1991-11-15	33600	A
USGS	14211720	1991-11-16	34300	A
USGS	14211720	1991-11-17	35100	A
USGS	14211720	1991-11-18	39400	A
USGS	14211720	1991-11-19	44600	A
USGS	14211720	1991-11-20	54200	A
USGS	14211720	1991-11-21	66500	A
USGS	14211720	1991-11-22	68600	A
USGS	14211720	1991-11-23	62600	A
USGS	14211720	1991-11-24	54000	A
USGS	14211720	1991-11-25	54400	A
USGS	14211720	1991-11-26	69700	A
USGS	14211720	1991-11-27	89500	A
USGS	14211720	1991-11-28	87700	A
USGS	14211720	1991-11-29	87900	A
USGS	14211720	1991-11-30	81900	A
USGS	14211720	1991-12-01	73400	A
USGS	14211720	1991-12-02	66200	A
USGS	14211720	1991-12-03	59800	A
USGS	14211720	1991-12-04	54000	A
USGS	14211720	1991-12-05	49600	A
USGS	14211720	1991-12-06	63700	A
USGS	14211720	1991-12-07	98000	A
USGS	14211720	1991-12-08	104000	A
USGS	14211720	1991-12-09	101000	A
USGS	14211720	1991-12-10	95000	A
USGS	14211720	1991-12-11	84200	A
USGS	14211720	1991-12-12	77400	A
USGS	14211720	1991-12-13	71100	A
USGS	14211720	1991-12-14	66300	A
USGS	14211720	1991-12-15	59600	A
USGS	14211720	1991-12-16	53500	A
USGS	14211720	1991-12-17	48500	A
USGS	14211720	1991-12-18	44100	A
USGS	14211720	1991-12-19	45900	A
USGS	14211720	1991-12-20	48600	A
USGS	14211720	1991-12-21	47100	A
USGS	14211720	1991-12-22	49200	A
USGS	14211720	1991-12-23	50200	A
USGS	14211720	1991-12-24	46500	A
USGS	14211720	1991-12-25	41200	A
USGS	14211720	1991-12-26	35700	A
USGS	14211720	1991-12-27	32600	A
USGS	14211720	1991-12-28	30300	A
USGS	14211720	1991-12-29	27800	A
USGS	14211720	1991-12-30	26700	A
USGS	14211720	1991-12-31	25300	A
USGS	14211720	1992-01-01	23500	A
USGS	14211720	1992-01-02	22300	A
USGS	14211720	1992-01-03	24100	A
USGS	14211720	1992-01-04	29100	A
USGS	14211720	1992-01-05	33500	A
USGS	14211720	1992-01-06	34600	A
USGS	14211720	1992-01-07	32600	A
USGS	14211720	1992-01-08	30100	A
USGS	14211720	1992-01-09	27800	A
USGS	14211720	1992-01-10	24800	A
USGS	14211720	1992-01-11	29200	A
USGS	14211720	1992-01-12	36000	A
USGS	14211720	1992-01-13	35700	A
USGS	14211720	1992-01-14	32700	A
USGS	14211720	1992-01-15	29200	A
USGS	14211720	1992-01-16	27900	A
USGS	14211720	1992-01-17	31100	A
USGS	14211720	1992-01-18	31500	A
USGS	14211720	1992-01-19	28900	A
USGS	14211720	1992-01-20	25000	A
USGS	14211720	1992-01-21	22900	A
USGS	14211720	1992-01-22	22100	A
USGS	14211720	1992-01-23	20100	A
USGS	14211720	1992-01-24	20000	A
USGS	14211720	1992-01-25	22300	A
USGS	14211720	1992-01-26	26100	A
USGS	14211720	1992-01-27	27200	A
USGS	14211720	1992-01-28	42200	A
USGS	14211720	1992-01-29	58400	A
USGS	14211720	1992-01-30	61000	A
USGS	14211720	1992-01-31	55300	A
USGS	14211720	1992-02-01	51300	A
USGS	14211720	1992-02-02	48800	A
USGS	14211720	1992-02-03	43900	A
USGS	14211720	1992-02-04	38500	A
USGS	14211720	1992-02-05	32900	A
USGS	14211720	1992-02-06	29400	A
USGS	14211720	1992-02-07	26300	A
USGS	14211720	1992-02-08	24000	A
USGS	14211720	1992-02-09	23000	A
USGS	14211720	1992-02-10	21500	A
USGS	14211720	1992-02-11	20200	A
USGS	14211720	1992-02-12	18800	A
USGS	14211720	1992-02-13	19100	A
USGS	14211720	1992-02-14	18600	A
USGS	14211720	1992-02-15	18600	A
USGS	14211720	1992-02-16	17600	A
USGS	14211720	1992-02-17	14900	A
USGS	14211720	1992-02-18	20600	A
USGS	14211720	1992-02-19	42000	A
USGS	14211720	1992-02-20	72900	A
USGS	14211720	1992-02-21	97300	A
USGS	14211720	1992-02-22	105000	A
USGS	14211720	1992-02-23	98800	A
USGS	14211720	1992-02-24	85600	A
USGS	14211720	1992-02-25	69900	A
USGS	14211720	1992-02-26	57400	A
USGS	14211720	1992-02-27	47300	A
USGS	14211720	1992-02-28	39000	A
USGS	14211720	1992-02-29	33600	A:e
USGS	14211720	1992-03-01	29100	A:e
USGS	14211720	1992-03-02	27000	A:e
USGS	14211720	1992-03-03	25400	A:e
USGS	14211720	1992-03-04	24300	A:e
USGS	14211720	1992-03-05	25000	A:e
USGS	14211720	1992-03-06	25800	A:e
USGS	14211720	1992-03-07	26000	A:e
USGS	14211720	1992-03-08	26400	A:e
USGS	14211720	1992-03-09	25200	A:e
USGS	14211720	1992-03-10	22600	A:e
USGS	14211720	1992-03-11	20200	A:e
USGS	14211720	1992-03-12	19200	A:e
USGS	14211720	1992-03-13	18800	A:e
USGS	14211720	1992-03-14	18000	A
USGS	14211720	1992-03-15	17900	A
USGS	14211720	1992-03-16	16600	A
USGS	14211720	1992-03-17	16600	A
USGS	14211720	1992-03-18	16500	A
USGS	14211720	1992-03-19	16600	A
USGS	14211720	1992-03-20	15100	A
USGS	14211720	1992-03-21	15900	A
USGS	14211720	1992-03-22	14300	A
USGS	14211720	1992-03-23	14200	A
USGS	14211720	1992-03-24	13100	A
USGS	14211720	1992-03-25	11900	A
USGS	14211720	1992-03-26	12300	A
USGS	14211720	1992-03-27	12100	A
USGS	14211720	1992-03-28	12500	A
USGS	14211720	1992-03-29	13500	A
USGS	14211720	1992-03-30	11500	A
USGS	14211720	1992-03-31	10900	A
USGS	14211720	1992-04-01	11800	A
USGS	14211720	1992-04-02	10100	A
USGS	14211720	1992-04-03	9100	A
USGS	14211720	1992-04-04	9350	A
USGS	14211720	1992-04-05	8990	A
USGS	14211720	1992-04-06	10300	A
USGS	14211720	1992-04-07	10800	A
USGS	14211720	1992-04-08	11200	A
USGS	14211720	1992-04-09	13300	A
USGS	14211720	1992-04-10	25500	A
USGS	14211720	1992-04-11	42600	A
USGS	14211720	1992-04-12	46700	A
USGS	14211720	1992-04-13	38500	A
USGS	14211720	1992-04-14	36500	A
USGS	14211720	1992-04-15	33400	A
USGS	14211720	1992-04-16	30800	A
USGS	14211720	1992-04-17	31400	A
USGS	14211720	1992-04-18	43900	A
USGS	14211720	1992-04-19	50900	A
USGS	14211720	1992-04-20	45600	A
USGS	14211720	1992-04-21	36600	A
USGS	14211720	1992-04-22	32600	A
USGS	14211720	1992-04-23	29000	A
USGS	14211720	1992-04-24	28000	A
USGS	14211720	1992-04-25	24900	A
USGS	14211720	1992-04-26	21700	A
USGS	14211720	1992-04-27	19800	A
USGS	14211720	1992-04-28	17800	A
USGS	14211720	1992-04-29	17200	A
USGS	14211720	1992-04-30	19400	A
USGS	14211720	1992-05-01	22500	A
USGS	14211720	1992-05-02	24800	A
USGS	14211720	1992-05-03	22500	A
USGS	14211720	1992-05-04	20400	A
USGS	14211720	1992-05-05	19200	A
USGS	14211720	1992-05-06	18400	A
USGS	14211720	1992-05-07	18000	A
USGS	14211720	1992-05-08	15600	A
USGS	14211720	1992-05-09	15100	A
USGS	14211720	1992-05-10	15700	A
USGS	14211720	1992-05-11	14500	A
USGS	14211720	1992-05-12	14400	A
USGS	14211720	1992-05-13	16000	A
USGS	14211720	1992-05-14	15600	A
USGS	14211720	1992-05-15	15300	A
USGS	14211720	1992-05-16	13300	A
USGS	14211720	1992-05-17	13500	A
USGS	14211720	1992-05-18	12100	A
USGS	14211720	1992-05-19	9960	A
USGS	14211720	1992-05-20	9300	A
USGS	14211720	1992-05-21	9840	A
USGS	14211720	1992-05-22	11000	A
USGS	14211720	1992-05-23	12500	A
USGS	14211720	1992-05-24	14700	A
USGS	14211720	1992-05-25	11400	A
USGS	14211720	1992-05-26	6690	A
USGS	14211720	1992-05-27	7420	A
USGS	14211720	1992-05-28	7840	A
USGS	14211720	1992-05-29	8470	A
USGS	14211720	1992-05-30	8260	A
USGS	14211720	1992-05-31	9610	A
USGS	14211720	1992-06-01	7170	A
USGS	14211720	1992-06-02	7070	A
USGS	14211720	1992-06-03	7260	A:e
USGS	14211720	1992-06-04	7160	A:e
USGS	14211720	1992-06-05	7060	A:e
USGS	14211720	1992-06-06	7050	A:e
USGS	14211720	1992-06-07	7080	A:e
USGS	14211720	1992-06-08	7230	A:e
USGS	14211720	1992-06-09	6210	A
USGS	14211720	1992-06-10	7290	A
USGS	14211720	1992-06-11	5450	A
USGS	14211720	1992-06-12	5820	A
USGS	14211720	1992-06-13	5530	A
USGS	14211720	1992-06-14	8360	A
USGS	14211720	1992-06-15	5850	A
USGS	14211720	1992-06-16	7340	A
USGS	14211720	1992-06-17	7160	A
USGS	14211720	1992-06-18	10300	A
USGS	14211720	1992-06-19	8840	A
USGS	14211720	1992-06-20	8770	A
USGS	14211720	1992-06-21	7960	A
USGS	14211720	1992-06-22	7000	A:e
USGS	14211720	1992-06-23	6840	A:e
USGS	14211720	1992-06-24	6820	A:e
USGS	14211720	1992-06-25	6860	A:e
USGS	14211720	1992-06-26	6920	A:e
USGS	14211720	1992-06-27	6900	A:e
USGS	14211720	1992-06-28	6980	A:e
USGS	14211720	1992-06-29	6120	A
USGS	14211720	1992-06-30	7350	A
USGS	14211720	1992-07-01	7480	A
USGS	14211720	1992-07-02	7420	A
USGS	14211720	1992-07-03	6620	A
USGS	14211720	1992-07-04	6580	A
USGS	14211720	1992-07-05	6730	A
USGS	14211720	1992-07-06	7450	A
USGS	14211720	1992-07-07	7510	A
USGS	14211720	1992-07-08	8170	A
USGS	14211720	1992-07-09	8610	A
USGS	14211720	1992-07-10	7120	A
USGS	14211720	1992-07-11	7960	A
USGS	14211720	1992-07-12	8290	A
USGS	14211720	1992-07-13	5470	A
USGS	14211720	1992-07-14	5290	A
USGS	14211720	1992-07-15	6410	A
USGS	14211720	1992-07-16	6630	A
USGS	14211720	1992-07-17	8210	A
USGS	14211720	1992-07-18	7010	A:e
USGS	14211720	1992-07-19	6900	A:e
USGS	14211720	1992-07-20	5970	A
USGS	14211720	1992-07-21	5240	A
USGS	14211720	1992-07-22	5540	A
USGS	14211720	1992-07-23	6410	A
USGS	14211720	1992-07-24	5530	A
USGS	14211720	1992-07-25	7760	A
USGS	14211720	1992-07-26	6570	A
USGS	14211720	1992-07-27	6920	A
USGS	14211720	1992-07-28	6900	A
USGS	14211720	1992-07-29	7070	A
USGS	14211720	1992-07-30	7000	A:e
USGS	14211720	1992-07-31	7150	A
USGS	14211720	1992-08-01	6320	A
USGS	14211720	1992-08-02	6670	A
USGS	14211720	1992-08-03	6400	A
USGS	14211720	1992-08-04	6490	A
USGS	14211720	1992-08-05	9040	A:e
USGS	14211720	1992-08-06	7240	A
USGS	14211720	1992-08-07	8310	A
USGS	14211720	1992-08-08	9020	A
USGS	14211720	1992-08-09	7680	A
USGS	14211720	1992-08-10	8150	A
USGS	14211720	1992-08-11	6860	A
USGS	14211720	1992-08-12	6780	A
