# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-05-30 15:12:09 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11425500 SACRAMENTO R A VERONA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11425500
#            TS   parameter     statistic     Description
#         10812       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	10812_00060_00003	10812_00060_00003_cd
USGS	11425500	1989-12-11	15500	A
USGS	11425500	1989-12-12	15000	A
USGS	11425500	1989-12-13	14500	A
USGS	11425500	1989-12-14	14000	A
USGS	11425500	1989-12-15	13800	A
USGS	11425500	1989-12-16	13600	A
USGS	11425500	1989-12-17	13200	A
USGS	11425500	1989-12-18	12700	A
USGS	11425500	1989-12-19	12300	A
USGS	11425500	1989-12-20	12100	A
USGS	11425500	1989-12-21	12100	A
USGS	11425500	1989-12-22	12300	A
USGS	11425500	1989-12-23	12400	A
USGS	11425500	1989-12-24	12400	A
USGS	11425500	1989-12-25	12400	A
USGS	11425500	1989-12-26	12300	A
USGS	11425500	1989-12-27	12500	A
USGS	11425500	1989-12-28	13100	A
USGS	11425500	1989-12-29	13700	A
USGS	11425500	1989-12-30	14100	A
USGS	11425500	1989-12-31	14100	A
USGS	11425500	1990-01-01	14100	A
USGS	11425500	1990-01-02	14100	A
USGS	11425500	1990-01-03	14000	A
USGS	11425500	1990-01-04	13700	A
USGS	11425500	1990-01-05	13300	A
USGS	11425500	1990-01-06	13300	A
USGS	11425500	1990-01-07	13800	A
USGS	11425500	1990-01-08	14600	A
USGS	11425500	1990-01-09	16700	A
USGS	11425500	1990-01-10	23400	A
USGS	11425500	1990-01-11	21400	A
USGS	11425500	1990-01-12	17500	A
USGS	11425500	1990-01-13	17500	A
USGS	11425500	1990-01-14	23900	A
USGS	11425500	1990-01-15	32900	A
USGS	11425500	1990-01-16	32800	A
USGS	11425500	1990-01-17	27800	A
USGS	11425500	1990-01-18	25100	A
USGS	11425500	1990-01-19	22100	A
USGS	11425500	1990-01-20	18500	A
USGS	11425500	1990-01-21	16000	A
USGS	11425500	1990-01-22	14300	A
USGS	11425500	1990-01-23	12900	A
USGS	11425500	1990-01-24	12200	A
USGS	11425500	1990-01-25	11500	A
USGS	11425500	1990-01-26	11100	A
USGS	11425500	1990-01-27	10700	A
USGS	11425500	1990-01-28	10300	A
USGS	11425500	1990-01-29	10200	A
USGS	11425500	1990-01-30	10100	A
USGS	11425500	1990-01-31	10200	A
USGS	11425500	1990-02-01	10300	A
USGS	11425500	1990-02-02	11200	A
USGS	11425500	1990-02-03	11800	A
USGS	11425500	1990-02-04	12400	A
USGS	11425500	1990-02-05	13200	A
USGS	11425500	1990-02-06	13900	A
USGS	11425500	1990-02-07	14300	A
USGS	11425500	1990-02-08	13600	A
USGS	11425500	1990-02-09	12600	A
USGS	11425500	1990-02-10	11700	A
USGS	11425500	1990-02-11	11200	A
USGS	11425500	1990-02-12	10800	A
USGS	11425500	1990-02-13	10400	A
USGS	11425500	1990-02-14	10000	A
USGS	11425500	1990-02-15	9470	A
USGS	11425500	1990-02-16	9840	A
USGS	11425500	1990-02-17	14800	A
USGS	11425500	1990-02-18	16500	A
USGS	11425500	1990-02-19	15600	A
USGS	11425500	1990-02-20	14200	A
USGS	11425500	1990-02-21	13300	A
USGS	11425500	1990-02-22	12800	A
USGS	11425500	1990-02-23	12600	A
USGS	11425500	1990-02-24	12200	A
USGS	11425500	1990-02-25	11800	A
USGS	11425500	1990-02-26	11500	A
USGS	11425500	1990-02-27	11100	A
USGS	11425500	1990-02-28	10800	A
USGS	11425500	1990-03-01	10800	A
USGS	11425500	1990-03-02	10600	A
USGS	11425500	1990-03-03	10700	A
USGS	11425500	1990-03-04	11500	A
USGS	11425500	1990-03-05	14000	A
USGS	11425500	1990-03-06	16300	A
USGS	11425500	1990-03-07	16900	A
USGS	11425500	1990-03-08	15600	A
USGS	11425500	1990-03-09	13900	A
USGS	11425500	1990-03-10	12800	A
USGS	11425500	1990-03-11	12800	A
USGS	11425500	1990-03-12	13400	A
USGS	11425500	1990-03-13	14200	A
USGS	11425500	1990-03-14	13200	A
USGS	11425500	1990-03-15	12000	A
USGS	11425500	1990-03-16	11300	A
USGS	11425500	1990-03-17	10700	A
USGS	11425500	1990-03-18	10400	A
USGS	11425500	1990-03-19	10000	A
USGS	11425500	1990-03-20	9610	A
USGS	11425500	1990-03-21	9900	A
USGS	11425500	1990-03-22	10200	A
USGS	11425500	1990-03-23	10300	A
USGS	11425500	1990-03-24	10800	A
USGS	11425500	1990-03-25	11000	A
USGS	11425500	1990-03-26	11300	A
USGS	11425500	1990-03-27	11500	A
USGS	11425500	1990-03-28	12300	A
USGS	11425500	1990-03-29	12500	A
USGS	11425500	1990-03-30	12300	A
USGS	11425500	1990-03-31	12700	A
USGS	11425500	1990-04-01	13300	A
USGS	11425500	1990-04-02	13500	A
USGS	11425500	1990-04-03	13400	A
USGS	11425500	1990-04-04	12900	A
USGS	11425500	1990-04-05	13300	A
USGS	11425500	1990-04-06	14100	A
USGS	11425500	1990-04-07	14300	A
USGS	11425500	1990-04-08	14300	A
USGS	11425500	1990-04-09	14300	A
USGS	11425500	1990-04-10	14700	A
USGS	11425500	1990-04-11	15500	A
USGS	11425500	1990-04-12	15900	A
USGS	11425500	1990-04-13	15800	A
USGS	11425500	1990-04-14	16000	A
USGS	11425500	1990-04-15	16200	A
USGS	11425500	1990-04-16	16200	A
USGS	11425500	1990-04-17	16200	A
USGS	11425500	1990-04-18	16100	A
USGS	11425500	1990-04-19	15900	A
USGS	11425500	1990-04-20	15600	A
USGS	11425500	1990-04-21	15000	A
USGS	11425500	1990-04-22	14400	A
USGS	11425500	1990-04-23	14400	A
USGS	11425500	1990-04-24	14800	A
USGS	11425500	1990-04-25	14600	A
USGS	11425500	1990-04-26	14300	A
USGS	11425500	1990-04-27	12900	A
USGS	11425500	1990-04-28	10400	A
USGS	11425500	1990-04-29	8560	A
USGS	11425500	1990-04-30	7700	A
USGS	11425500	1990-05-01	7230	A
USGS	11425500	1990-05-02	6680	A
USGS	11425500	1990-05-03	6220	A
USGS	11425500	1990-05-04	5900	A
USGS	11425500	1990-05-05	5900	A
USGS	11425500	1990-05-06	5940	A
USGS	11425500	1990-05-07	5930	A
USGS	11425500	1990-05-08	6570	A
USGS	11425500	1990-05-09	7900	A
USGS	11425500	1990-05-10	8000	A
USGS	11425500	1990-05-11	8070	A
USGS	11425500	1990-05-12	8800	A
USGS	11425500	1990-05-13	9160	A
USGS	11425500	1990-05-14	9560	A
USGS	11425500	1990-05-15	9830	A
USGS	11425500	1990-05-16	10300	A
USGS	11425500	1990-05-17	10800	A
USGS	11425500	1990-05-18	10900	A
USGS	11425500	1990-05-19	9770	A
USGS	11425500	1990-05-20	9590	A
USGS	11425500	1990-05-21	10800	A
USGS	11425500	1990-05-22	11200	A
USGS	11425500	1990-05-23	11400	A
USGS	11425500	1990-05-24	12400	A
USGS	11425500	1990-05-25	14000	A
USGS	11425500	1990-05-26	14000	A
USGS	11425500	1990-05-27	13100	A
USGS	11425500	1990-05-28	14400	A
USGS	11425500	1990-05-29	18000	A
USGS	11425500	1990-05-30	20500	A
USGS	11425500	1990-05-31	19700	A
USGS	11425500	1990-06-01	19300	A
USGS	11425500	1990-06-02	20600	A
USGS	11425500	1990-06-03	18200	A
USGS	11425500	1990-06-04	14700	A
USGS	11425500	1990-06-05	11200	A
USGS	11425500	1990-06-06	9630	A
USGS	11425500	1990-06-07	8360	A
USGS	11425500	1990-06-08	7350	A
USGS	11425500	1990-06-09	7050	A
USGS	11425500	1990-06-10	6560	A
USGS	11425500	1990-06-11	6120	A
USGS	11425500	1990-06-12	5930	A
USGS	11425500	1990-06-13	5930	A
USGS	11425500	1990-06-14	6280	A
USGS	11425500	1990-06-15	6890	A
USGS	11425500	1990-06-16	7000	A
USGS	11425500	1990-06-17	7120	A
USGS	11425500	1990-06-18	7920	A
USGS	11425500	1990-06-19	8360	A
USGS	11425500	1990-06-20	8400	A
USGS	11425500	1990-06-21	8170	A
USGS	11425500	1990-06-22	8180	A
USGS	11425500	1990-06-23	8100	A
USGS	11425500	1990-06-24	7890	A
USGS	11425500	1990-06-25	7770	A
USGS	11425500	1990-06-26	7620	A
USGS	11425500	1990-06-27	7390	A
USGS	11425500	1990-06-28	7540	A
USGS	11425500	1990-06-29	7560	A
USGS	11425500	1990-06-30	7780	A
USGS	11425500	1990-07-01	8200	A
USGS	11425500	1990-07-02	8460	A
USGS	11425500	1990-07-03	8360	A
USGS	11425500	1990-07-04	8120	A
USGS	11425500	1990-07-05	7760	A
USGS	11425500	1990-07-06	7390	A
USGS	11425500	1990-07-07	7410	A
USGS	11425500	1990-07-08	7440	A
USGS	11425500	1990-07-09	7410	A
USGS	11425500	1990-07-10	7840	A
USGS	11425500	1990-07-11	8190	A
USGS	11425500	1990-07-12	8180	A
USGS	11425500	1990-07-13	8120	A
USGS	11425500	1990-07-14	8260	A
USGS	11425500	1990-07-15	8840	A
USGS	11425500	1990-07-16	9420	A
USGS	11425500	1990-07-17	9800	A
USGS	11425500	1990-07-18	9830	A
USGS	11425500	1990-07-19	10200	A
USGS	11425500	1990-07-20	10500	A
USGS	11425500	1990-07-21	10700	A
USGS	11425500	1990-07-22	10800	A
USGS	11425500	1990-07-23	10800	A
USGS	11425500	1990-07-24	10700	A
USGS	11425500	1990-07-25	10500	A
USGS	11425500	1990-07-26	9790	A
USGS	11425500	1990-07-27	9450	A
USGS	11425500	1990-07-28	9580	A
USGS	11425500	1990-07-29	9440	A
USGS	11425500	1990-07-30	9510	A
USGS	11425500	1990-07-31	9650	A
USGS	11425500	1990-08-01	9770	A
USGS	11425500	1990-08-02	9980	A
USGS	11425500	1990-08-03	10500	A
USGS	11425500	1990-08-04	11100	A
USGS	11425500	1990-08-05	12400	A
USGS	11425500	1990-08-06	13600	A
USGS	11425500	1990-08-07	13900	A
USGS	11425500	1990-08-08	13800	A
USGS	11425500	1990-08-09	13600	A
USGS	11425500	1990-08-10	13600	A
USGS	11425500	1990-08-11	13800	A
USGS	11425500	1990-08-12	13600	A
USGS	11425500	1990-08-13	13400	A
USGS	11425500	1990-08-14	13300	A
USGS	11425500	1990-08-15	13000	A
USGS	11425500	1990-08-16	12900	A
USGS	11425500	1990-08-17	13100	A
USGS	11425500	1990-08-18	13400	A
USGS	11425500	1990-08-19	13300	A
USGS	11425500	1990-08-20	13100	A
USGS	11425500	1990-08-21	12700	A
USGS	11425500	1990-08-22	12100	A
USGS	11425500	1990-08-23	12100	A
USGS	11425500	1990-08-24	12000	A
USGS	11425500	1990-08-25	11800	A
USGS	11425500	1990-08-26	11300	A
USGS	11425500	1990-08-27	11300	A
USGS	11425500	1990-08-28	11400	A
USGS	11425500	1990-08-29	11400	A
USGS	11425500	1990-08-30	11100	A
USGS	11425500	1990-08-31	10800	A
USGS	11425500	1990-09-01	10800	A
USGS	11425500	1990-09-02	10700	A
USGS	11425500	1990-09-03	10500	A
USGS	11425500	1990-09-04	10400	A
USGS	11425500	1990-09-05	10400	A
USGS	11425500	1990-09-06	10400	A
USGS	11425500	1990-09-07	10300	A
USGS	11425500	1990-09-08	10400	A
USGS	11425500	1990-09-09	10300	A
USGS	11425500	1990-09-10	10000	A
USGS	11425500	1990-09-11	10000	A
USGS	11425500	1990-09-12	9830	A
USGS	11425500	1990-09-13	9810	A
USGS	11425500	1990-09-14	9360	A
USGS	11425500	1990-09-15	9150	A
USGS	11425500	1990-09-16	9040	A
USGS	11425500	1990-09-17	8750	A
USGS	11425500	1990-09-18	8510	A
USGS	11425500	1990-09-19	8360	A
USGS	11425500	1990-09-20	8520	A
USGS	11425500	1990-09-21	8290	A
USGS	11425500	1990-09-22	8200	A
USGS	11425500	1990-09-23	7870	A
USGS	11425500	1990-09-24	7580	A
USGS	11425500	1990-09-25	7350	A
USGS	11425500	1990-09-26	7580	A
USGS	11425500	1990-09-27	7750	A
USGS	11425500	1990-09-28	7860	A
USGS	11425500	1990-09-29	7810	A
USGS	11425500	1990-09-30	7570	A
USGS	11425500	1990-10-01	7230	A
USGS	11425500	1990-10-02	7200	A
USGS	11425500	1990-10-03	7100	A
USGS	11425500	1990-10-04	6880	A
USGS	11425500	1990-10-05	6940	A
USGS	11425500	1990-10-06	6920	A
USGS	11425500	1990-10-07	6830	A
USGS	11425500	1990-10-08	6750	A
USGS	11425500	1990-10-09	6670	A
USGS	11425500	1990-10-10	6610	A
USGS	11425500	1990-10-11	6650	A
USGS	11425500	1990-10-12	6700	A
USGS	11425500	1990-10-13	6970	A
USGS	11425500	1990-10-14	7000	A
USGS	11425500	1990-10-15	6930	A
USGS	11425500	1990-10-16	6600	A
USGS	11425500	1990-10-17	6490	A
USGS	11425500	1990-10-18	6500	A
USGS	11425500	1990-10-19	6600	A
USGS	11425500	1990-10-20	6470	A
USGS	11425500	1990-10-21	6250	A
USGS	11425500	1990-10-22	6170	A
USGS	11425500	1990-10-23	6230	A
USGS	11425500	1990-10-24	6280	A
USGS	11425500	1990-10-25	6270	A
USGS	11425500	1990-10-26	6260	A
USGS	11425500	1990-10-27	6250	A
USGS	11425500	1990-10-28	6420	A
USGS	11425500	1990-10-29	6470	A
USGS	11425500	1990-10-30	6600	A
USGS	11425500	1990-10-31	6830	A
USGS	11425500	1990-11-01	7090	A
USGS	11425500	1990-11-02	7030	A
USGS	11425500	1990-11-03	7320	A
USGS	11425500	1990-11-04	7510	A
USGS	11425500	1990-11-05	7750	A
USGS	11425500	1990-11-06	7660	A
USGS	11425500	1990-11-07	7200	A
USGS	11425500	1990-11-08	7440	A
USGS	11425500	1990-11-09	7490	A
USGS	11425500	1990-11-10	7200	A
USGS	11425500	1990-11-11	6820	A
USGS	11425500	1990-11-12	6710	A
USGS	11425500	1990-11-13	6730	A
USGS	11425500	1990-11-14	6760	A
USGS	11425500	1990-11-15	6740	A
USGS	11425500	1990-11-16	6810	A
USGS	11425500	1990-11-17	6970	A
USGS	11425500	1990-11-18	6990	A
USGS	11425500	1990-11-19	7000	A
USGS	11425500	1990-11-20	6920	A
USGS	11425500	1990-11-21	6720	A
USGS	11425500	1990-11-22	6610	A
USGS	11425500	1990-11-23	6730	A
USGS	11425500	1990-11-24	6960	A
USGS	11425500	1990-11-25	7050	A
USGS	11425500	1990-11-26	7250	A
USGS	11425500	1990-11-27	7140	A
USGS	11425500	1990-11-28	7120	A
USGS	11425500	1990-11-29	7060	A
USGS	11425500	1990-11-30	6900	A
USGS	11425500	1990-12-01	6880	A
USGS	11425500	1990-12-02	7030	A
USGS	11425500	1990-12-03	8150	A
USGS	11425500	1990-12-04	9190	A
USGS	11425500	1990-12-05	10100	A
USGS	11425500	1990-12-06	10500	A
USGS	11425500	1990-12-07	10500	A
USGS	11425500	1990-12-08	10400	A
USGS	11425500	1990-12-09	10400	A
USGS	11425500	1990-12-10	10500	A
USGS	11425500	1990-12-11	10900	A
USGS	11425500	1990-12-12	11200	A
USGS	11425500	1990-12-13	11100	A
USGS	11425500	1990-12-14	11100	A
USGS	11425500	1990-12-15	11200	A
USGS	11425500	1990-12-16	11300	A
USGS	11425500	1990-12-17	11200	A
USGS	11425500	1990-12-18	11000	A
USGS	11425500	1990-12-19	11200	A
USGS	11425500	1990-12-20	10800	A
USGS	11425500	1990-12-21	9960	A
USGS	11425500	1990-12-22	9740	A
USGS	11425500	1990-12-23	9790	A
USGS	11425500	1990-12-24	9620	A
USGS	11425500	1990-12-25	9600	A
USGS	11425500	1990-12-26	9660	A
USGS	11425500	1990-12-27	9710	A
USGS	11425500	1990-12-28	9790	A
USGS	11425500	1990-12-29	9790	A
USGS	11425500	1990-12-30	9710	A
USGS	11425500	1990-12-31	9680	A
USGS	11425500	1991-01-01	9760	A
USGS	11425500	1991-01-02	9810	A
USGS	11425500	1991-01-03	9780	A
USGS	11425500	1991-01-04	9820	A
USGS	11425500	1991-01-05	9770	A
USGS	11425500	1991-01-06	9560	A
USGS	11425500	1991-01-07	9460	A
USGS	11425500	1991-01-08	9520	A
USGS	11425500	1991-01-09	9610	A
USGS	11425500	1991-01-10	9720	A
USGS	11425500	1991-01-11	9540	A
USGS	11425500	1991-01-12	9340	A
USGS	11425500	1991-01-13	9160	A
USGS	11425500	1991-01-14	8930	A
USGS	11425500	1991-01-15	8830	A
USGS	11425500	1991-01-16	8810	A
USGS	11425500	1991-01-17	8780	A
USGS	11425500	1991-01-18	8640	A
USGS	11425500	1991-01-19	8570	A
USGS	11425500	1991-01-20	8330	A
USGS	11425500	1991-01-21	7920	A
USGS	11425500	1991-01-22	7760	A
USGS	11425500	1991-01-23	7700	A
USGS	11425500	1991-01-24	7650	A
USGS	11425500	1991-01-25	7530	A
USGS	11425500	1991-01-26	7240	A
USGS	11425500	1991-01-27	7090	A
USGS	11425500	1991-01-28	6960	A
USGS	11425500	1991-01-29	6690	A
USGS	11425500	1991-01-30	6660	A
USGS	11425500	1991-01-31	6460	A
USGS	11425500	1991-02-01	6560	A
USGS	11425500	1991-02-02	7050	A
USGS	11425500	1991-02-03	7870	A
USGS	11425500	1991-02-04	8880	A
USGS	11425500	1991-02-05	10600	A
USGS	11425500	1991-02-06	11400	A
USGS	11425500	1991-02-07	11500	A
USGS	11425500	1991-02-08	10600	A
USGS	11425500	1991-02-09	9350	A
USGS	11425500	1991-02-10	8450	A
USGS	11425500	1991-02-11	7780	A
USGS	11425500	1991-02-12	7110	A
USGS	11425500	1991-02-13	6720	A
USGS	11425500	1991-02-14	6780	A
USGS	11425500	1991-02-15	7010	A
USGS	11425500	1991-02-16	6840	A
USGS	11425500	1991-02-17	6930	A
USGS	11425500	1991-02-18	6720	A
USGS	11425500	1991-02-19	6610	A
USGS	11425500	1991-02-20	6410	A
USGS	11425500	1991-02-21	6380	A
USGS	11425500	1991-02-22	6520	A
USGS	11425500	1991-02-23	6350	A
USGS	11425500	1991-02-24	6240	A
USGS	11425500	1991-02-25	6200	A
USGS	11425500	1991-02-26	6300	A
USGS	11425500	1991-02-27	6500	A
USGS	11425500	1991-02-28	6880	A
USGS	11425500	1991-03-01	7730	A
USGS	11425500	1991-03-02	9170	A
USGS	11425500	1991-03-03	10600	A
USGS	11425500	1991-03-04	16700	A
USGS	11425500	1991-03-05	32300	A
USGS	11425500	1991-03-06	35900	A
USGS	11425500	1991-03-07	31200	A
USGS	11425500	1991-03-08	23600	A
USGS	11425500	1991-03-09	17900	A
USGS	11425500	1991-03-10	14200	A
USGS	11425500	1991-03-11	12400	A
USGS	11425500	1991-03-12	11500	A
USGS	11425500	1991-03-13	14500	A
USGS	11425500	1991-03-14	27100	A
USGS	11425500	1991-03-15	30100	A
USGS	11425500	1991-03-16	26400	A
USGS	11425500	1991-03-17	22400	A
USGS	11425500	1991-03-18	18700	A
USGS	11425500	1991-03-19	19100	A
USGS	11425500	1991-03-20	22200	A
USGS	11425500	1991-03-21	22700	A
USGS	11425500	1991-03-22	22400	A
USGS	11425500	1991-03-23	20600	A
USGS	11425500	1991-03-24	19900	A
USGS	11425500	1991-03-25	30000	A
USGS	11425500	1991-03-26	37900	A
USGS	11425500	1991-03-27	41900	A
USGS	11425500	1991-03-28	41000	A
USGS	11425500	1991-03-29	35700	A
USGS	11425500	1991-03-30	30000	A
USGS	11425500	1991-03-31	25400	A
USGS	11425500	1991-04-01	21900	A
USGS	11425500	1991-04-02	18800	A
USGS	11425500	1991-04-03	16000	A
USGS	11425500	1991-04-04	14600	A
USGS	11425500	1991-04-05	13400	A
USGS	11425500	1991-04-06	12200	A
USGS	11425500	1991-04-07	11500	A
USGS	11425500	1991-04-08	12300	A
USGS	11425500	1991-04-09	12400	A
USGS	11425500	1991-04-10	11100	A
USGS	11425500	1991-04-11	9890	A
USGS	11425500	1991-04-12	9660	A
USGS	11425500	1991-04-13	9410	A
USGS	11425500	1991-04-14	8660	A
USGS	11425500	1991-04-15	8250	A
USGS	11425500	1991-04-16	8100	A
USGS	11425500	1991-04-17	7970	A
USGS	11425500	1991-04-18	7860	A
USGS	11425500	1991-04-19	6900	A
USGS	11425500	1991-04-20	6570	A
USGS	11425500	1991-04-21	6580	A
USGS	11425500	1991-04-22	6550	A
USGS	11425500	1991-04-23	6820	A
USGS	11425500	1991-04-24	6640	A
USGS	11425500	1991-04-25	6350	A
USGS	11425500	1991-04-26	6010	A
USGS	11425500	1991-04-27	6000	A
USGS	11425500	1991-04-28	5830	A
USGS	11425500	1991-04-29	5500	A
USGS	11425500	1991-04-30	5440	A
USGS	11425500	1991-05-01	5430	A
USGS	11425500	1991-05-02	5430	A
USGS	11425500	1991-05-03	5500	A
USGS	11425500	1991-05-04	6040	A
USGS	11425500	1991-05-05	6280	A
USGS	11425500	1991-05-06	6080	A
USGS	11425500	1991-05-07	6290	A
USGS	11425500	1991-05-08	6330	A
USGS	11425500	1991-05-09	6350	A
USGS	11425500	1991-05-10	6330	A
USGS	11425500	1991-05-11	6090	A
USGS	11425500	1991-05-12	5810	A
USGS	11425500	1991-05-13	5580	A
USGS	11425500	1991-05-14	5990	A
USGS	11425500	1991-05-15	6860	A
USGS	11425500	1991-05-16	7760	A
USGS	11425500	1991-05-17	7960	A
USGS	11425500	1991-05-18	7970	A
USGS	11425500	1991-05-19	7900	A
USGS	11425500	1991-05-20	7880	A
USGS	11425500	1991-05-21	7880	A
USGS	11425500	1991-05-22	7210	A
USGS	11425500	1991-05-23	6430	A
USGS	11425500	1991-05-24	6610	A
USGS	11425500	1991-05-25	6490	A
USGS	11425500	1991-05-26	6880	A
USGS	11425500	1991-05-27	7370	A
USGS	11425500	1991-05-28	7740	A
USGS	11425500	1991-05-29	7780	A
USGS	11425500	1991-05-30	7420	A
USGS	11425500	1991-05-31	7400	A
USGS	11425500	1991-06-01	8510	A
USGS	11425500	1991-06-02	8610	A
USGS	11425500	1991-06-03	8040	A
USGS	11425500	1991-06-04	7490	A
USGS	11425500	1991-06-05	7140	A
USGS	11425500	1991-06-06	7020	A
USGS	11425500	1991-06-07	6660	A
USGS	11425500	1991-06-08	6460	A
USGS	11425500	1991-06-09	6510	A
USGS	11425500	1991-06-10	6760	A
USGS	11425500	1991-06-11	7020	A
USGS	11425500	1991-06-12	7350	A
USGS	11425500	1991-06-13	7450	A
USGS	11425500	1991-06-14	7300	A
USGS	11425500	1991-06-15	7070	A
USGS	11425500	1991-06-16	6940	A
USGS	11425500	1991-06-17	6870	A
USGS	11425500	1991-06-18	6800	A
USGS	11425500	1991-06-19	6750	A
USGS	11425500	1991-06-20	6350	A
USGS	11425500	1991-06-21	6310	A
USGS	11425500	1991-06-22	6310	A
USGS	11425500	1991-06-23	6310	A
USGS	11425500	1991-06-24	6640	A
USGS	11425500	1991-06-25	7020	A
USGS	11425500	1991-06-26	6990	A
USGS	11425500	1991-06-27	7070	A
USGS	11425500	1991-06-28	7110	A
USGS	11425500	1991-06-29	7680	A
USGS	11425500	1991-06-30	8250	A
USGS	11425500	1991-07-01	8450	A
USGS	11425500	1991-07-02	8770	A
USGS	11425500	1991-07-03	8800	A
USGS	11425500	1991-07-04	8230	A
USGS	11425500	1991-07-05	7920	A
USGS	11425500	1991-07-06	7520	A
USGS	11425500	1991-07-07	7040	A
USGS	11425500	1991-07-08	6820	A
USGS	11425500	1991-07-09	7010	A
USGS	11425500	1991-07-10	6920	A
USGS	11425500	1991-07-11	7350	A
USGS	11425500	1991-07-12	7610	A
USGS	11425500	1991-07-13	7350	A
USGS	11425500	1991-07-14	6880	A
USGS	11425500	1991-07-15	6680	A
USGS	11425500	1991-07-16	6490	A
USGS	11425500	1991-07-17	6510	A
USGS	11425500	1991-07-18	6710	A
USGS	11425500	1991-07-19	6690	A
USGS	11425500	1991-07-20	6630	A
USGS	11425500	1991-07-21	6500	A
USGS	11425500	1991-07-22	6550	A
USGS	11425500	1991-07-23	6830	A
USGS	11425500	1991-07-24	6980	A
USGS	11425500	1991-07-25	6810	A
USGS	11425500	1991-07-26	6670	A
USGS	11425500	1991-07-27	6730	A
USGS	11425500	1991-07-28	6760	A
USGS	11425500	1991-07-29	6770	A
USGS	11425500	1991-07-30	6660	A
USGS	11425500	1991-07-31	6660	A
USGS	11425500	1991-08-01	6690	A
USGS	11425500	1991-08-02	6760	A
USGS	11425500	1991-08-03	6960	A
USGS	11425500	1991-08-04	6970	A
USGS	11425500	1991-08-05	6980	A
USGS	11425500	1991-08-06	7140	A
USGS	11425500	1991-08-07	7210	A
USGS	11425500	1991-08-08	7230	A
USGS	11425500	1991-08-09	7180	A
USGS	11425500	1991-08-10	7340	A
USGS	11425500	1991-08-11	7680	A
USGS	11425500	1991-08-12	7710	A
USGS	11425500	1991-08-13	7430	A
USGS	11425500	1991-08-14	7420	A
USGS	11425500	1991-08-15	7670	A
USGS	11425500	1991-08-16	7420	A
USGS	11425500	1991-08-17	7500	A
USGS	11425500	1991-08-18	7470	A
USGS	11425500	1991-08-19	7510	A
USGS	11425500	1991-08-20	7550	A
USGS	11425500	1991-08-21	7570	A
USGS	11425500	1991-08-22	7650	A
USGS	11425500	1991-08-23	7710	A
USGS	11425500	1991-08-24	7720	A
USGS	11425500	1991-08-25	7800	A
USGS	11425500	1991-08-26	7710	A
USGS	11425500	1991-08-27	7610	A
USGS	11425500	1991-08-28	7890	A
USGS	11425500	1991-08-29	8140	A
USGS	11425500	1991-08-30	7860	A
USGS	11425500	1991-08-31	8210	A
USGS	11425500	1991-09-01	7980	A
USGS	11425500	1991-09-02	7690	A
USGS	11425500	1991-09-03	7810	A
USGS	11425500	1991-09-04	8250	A
USGS	11425500	1991-09-05	8630	A
USGS	11425500	1991-09-06	8620	A
USGS	11425500	1991-09-07	8550	A
USGS	11425500	1991-09-08	8400	A
USGS	11425500	1991-09-09	8530	A
USGS	11425500	1991-09-10	8760	A
USGS	11425500	1991-09-11	8920	A
USGS	11425500	1991-09-12	9100	A
USGS	11425500	1991-09-13	9380	A
USGS	11425500	1991-09-14	9390	A
USGS	11425500	1991-09-15	9370	A
USGS	11425500	1991-09-16	9230	A
USGS	11425500	1991-09-17	9090	A
USGS	11425500	1991-09-18	9130	A
USGS	11425500	1991-09-19	8930	A
USGS	11425500	1991-09-20	8720	A
USGS	11425500	1991-09-21	8370	A
USGS	11425500	1991-09-22	8760	A
USGS	11425500	1991-09-23	9570	A
USGS	11425500	1991-09-24	10000	A
USGS	11425500	1991-09-25	9600	A
USGS	11425500	1991-09-26	9370	A
USGS	11425500	1991-09-27	9390	A
USGS	11425500	1991-09-28	9150	A
USGS	11425500	1991-09-29	9100	A
USGS	11425500	1991-09-30	9300	A
USGS	11425500	1991-10-01	9720	A
USGS	11425500	1991-10-02	9610	A
USGS	11425500	1991-10-03	9520	A
USGS	11425500	1991-10-04	9420	A
USGS	11425500	1991-10-05	9450	A
USGS	11425500	1991-10-06	9440	A
USGS	11425500	1991-10-07	9410	A
USGS	11425500	1991-10-08	9340	A
USGS	11425500	1991-10-09	9190	A
USGS	11425500	1991-10-10	8780	A
USGS	11425500	1991-10-11	8400	A
USGS	11425500	1991-10-12	8090	A
USGS	11425500	1991-10-13	7800	A
USGS	11425500	1991-10-14	7410	A
USGS	11425500	1991-10-15	7020	A
